pid,attribute,phase,calculation,value
"('INTERVENTION', 'g2c4CLlqIc97')",party,phase_2,diversity,0.6
"('INTERVENTION', 'g2c4CLlqIc97')",party,phase_2,proportion,0.6153846153846150
"('INTERVENTION', 'g2c4CLlqIc97')",party,phase_2,ratio,0.2
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_abortion_after_6_weeks,phase_1,AD,1.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.15714285714285700
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.16412023907119200
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_abortion_after_6_weeks,phase_2,AD,1.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.15714285714285700
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.16412023907119200
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,AD,1.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.1380952380952380
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.17651838538113200
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,AD,1.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.1380952380952380
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.17651838538113200
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_budget_for_free_school_lunch_program,phase_1,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.12380952380952400
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.13331958020823300
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_budget_for_free_school_lunch_program,phase_2,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.12380952380952400
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.13331958020823300
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_medicare_coverage,phase_1,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.10476190476190500
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.11136672451198300
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_medicare_coverage,phase_2,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_medicare_coverage,phase_2,diversity,0.10476190476190500
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_medicare_coverage,phase_2,proportion,0.11136672451198300
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_veterans_affairs,phase_1,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_veterans_affairs,phase_1,diversity,0.12380952380952400
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_veterans_affairs,phase_1,proportion,0.1132757645667920
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_veterans_affairs,phase_2,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_veterans_affairs,phase_2,diversity,0.12380952380952400
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_budget_for_veterans_affairs,phase_2,proportion,0.1132757645667920
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_gun_control_legislation,phase_1,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.1380952380952380
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.12725586612275700
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_gun_control_legislation,phase_2,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.1380952380952380
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.12725586612275700
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_legalize_medical_marijuana,phase_1,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.14285714285714300
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.10836047638185900
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_legalize_medical_marijuana,phase_2,AD,0.0
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.14285714285714300
"('INTERVENTION', 'g2c4CLlqIc97')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.10836047638185900
"('INTERVENTION', 'g2c4CLlqIc97')",political_experience,phase_1,AD,0.18414854500287300
"('INTERVENTION', 'g2c4CLlqIc97')",political_experience,phase_1,diversity,0.5
"('INTERVENTION', 'g2c4CLlqIc97')",political_experience,phase_1,proportion,0.1
"('INTERVENTION', 'g2c4CLlqIc97')",political_experience,phase_2,AD,0.18414854500287300
"('INTERVENTION', 'g2c4CLlqIc97')",political_experience,phase_2,diversity,0.5
"('INTERVENTION', 'g2c4CLlqIc97')",political_experience,phase_2,proportion,0.1
"('INTERVENTION', 'g2c4CLlqIc97')",religion,phase_1,AD,0.96139949015368100
"('INTERVENTION', 'g2c4CLlqIc97')",religion,phase_1,diversity,0.18666666666666700
"('INTERVENTION', 'g2c4CLlqIc97')",religion,phase_1,proportion,0.09969392346310500
"('INTERVENTION', 'g2c4CLlqIc97')",religion,phase_2,AD,0.96139949015368100
"('INTERVENTION', 'g2c4CLlqIc97')",religion,phase_2,diversity,0.18666666666666700
"('INTERVENTION', 'g2c4CLlqIc97')",religion,phase_2,proportion,0.09969392346310500
"('INTERVENTION', 'nbwOx66VjVnd')",age,phase_1,AD,0.85259222824792100
"('INTERVENTION', 'nbwOx66VjVnd')",age,phase_2,AD,0.49533814314256000
"('INTERVENTION', 'nbwOx66VjVnd')",education,phase_1,AD,0.91405861478550900
"('INTERVENTION', 'nbwOx66VjVnd')",education,phase_2,AD,0.94499683413853100
"('INTERVENTION', 'nbwOx66VjVnd')",first_name,phase_1,AD,0.62267175002245900
"('INTERVENTION', 'nbwOx66VjVnd')",first_name,phase_2,AD,0.62267175002245900
"('INTERVENTION', 'nbwOx66VjVnd')",gender,phase_1,AD,0.22212662544496700
"('INTERVENTION', 'nbwOx66VjVnd')",gender,phase_2,AD,0.98887739909471600
"('INTERVENTION', 'nbwOx66VjVnd')",id,phase_1,AD,0.27016558971534800
"('INTERVENTION', 'nbwOx66VjVnd')",id,phase_2,AD,0.27016558971534800
"('INTERVENTION', 'nbwOx66VjVnd')",last_name,phase_1,AD,0.3742187742540080
"('INTERVENTION', 'nbwOx66VjVnd')",last_name,phase_2,AD,0.3742187742540080
"('INTERVENTION', 'nbwOx66VjVnd')",occupation,phase_1,AD,0.45069398616550700
"('INTERVENTION', 'nbwOx66VjVnd')",occupation,phase_2,AD,0.8049129804877600
"('INTERVENTION', 'nbwOx66VjVnd')",party,phase_1,AD,0.55247908986953100
"('INTERVENTION', 'nbwOx66VjVnd')",party,phase_2,AD,0.83623399057641600
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_ban_abortion_after_6_weeks,phase_1,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_ban_abortion_after_6_weeks,phase_2,AD,1.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,AD,1.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_budget_for_free_school_lunch_program,phase_1,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_budget_for_free_school_lunch_program,phase_2,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_increase_budget_for_medicare_coverage,phase_1,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_increase_budget_for_medicare_coverage,phase_2,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_increase_budget_for_veterans_affairs,phase_1,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_increase_budget_for_veterans_affairs,phase_2,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_increase_gun_control_legislation,phase_1,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_increase_gun_control_legislation,phase_2,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_legalize_medical_marijuana,phase_1,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",policy_strength_legalize_medical_marijuana,phase_2,AD,0.0
"('INTERVENTION', 'nbwOx66VjVnd')",political_experience,phase_1,AD,0.0042866712252593900
"('INTERVENTION', 'nbwOx66VjVnd')",political_experience,phase_2,AD,0.0042866712252593900
"('INTERVENTION', 'nbwOx66VjVnd')",religion,phase_1,AD,0.021672102415884700
"('INTERVENTION', 'nbwOx66VjVnd')",religion,phase_2,AD,0.22794076689791900
"('INTERVENTION', 'NMvdaYNL49Mt')",age,phase_1,AD,0.49533814314256000
"('INTERVENTION', 'NMvdaYNL49Mt')",age,phase_1,diversity,0.4
"('INTERVENTION', 'NMvdaYNL49Mt')",age,phase_1,proportion,0.3
"('INTERVENTION', 'NMvdaYNL49Mt')",age,phase_2,AD,0.49533814314256000
"('INTERVENTION', 'NMvdaYNL49Mt')",age,phase_2,diversity,0.4
"('INTERVENTION', 'NMvdaYNL49Mt')",age,phase_2,proportion,0.3
"('INTERVENTION', 'NMvdaYNL49Mt')",education,phase_1,AD,0.83890159050970000
"('INTERVENTION', 'NMvdaYNL49Mt')",education,phase_1,diversity,0.12380952380952400
"('INTERVENTION', 'NMvdaYNL49Mt')",education,phase_1,proportion,0.10165615213440500
"('INTERVENTION', 'NMvdaYNL49Mt')",education,phase_2,AD,0.83890159050970000
"('INTERVENTION', 'NMvdaYNL49Mt')",education,phase_2,diversity,0.12380952380952400
"('INTERVENTION', 'NMvdaYNL49Mt')",education,phase_2,proportion,0.10165615213440500
"('INTERVENTION', 'NMvdaYNL49Mt')",first_name,phase_1,AD,0.26435553069555500
"('INTERVENTION', 'NMvdaYNL49Mt')",first_name,phase_1,diversity,0.021913580246913600
"('INTERVENTION', 'NMvdaYNL49Mt')",first_name,phase_1,proportion,0.02129998716754840
"('INTERVENTION', 'NMvdaYNL49Mt')",first_name,phase_2,AD,0.26435553069555500
"('INTERVENTION', 'NMvdaYNL49Mt')",first_name,phase_2,diversity,0.021913580246913600
"('INTERVENTION', 'NMvdaYNL49Mt')",first_name,phase_2,proportion,0.02129998716754840
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_1,AD,0.48959900210207400
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_1,diversity,0.6
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_1,proportion,0.08045977011494250
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_1,ratio,0.8
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_2,AD,0.48959900210207400
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_2,diversity,0.6
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_2,proportion,0.08045977011494250
"('INTERVENTION', 'NMvdaYNL49Mt')",gender,phase_2,ratio,0.8
"('INTERVENTION', 'NMvdaYNL49Mt')",id,phase_1,AD,0.27016558971534800
"('INTERVENTION', 'NMvdaYNL49Mt')",id,phase_1,diversity,0.018181818181818200
"('INTERVENTION', 'NMvdaYNL49Mt')",id,phase_1,proportion,0.018181818181818200
"('INTERVENTION', 'NMvdaYNL49Mt')",id,phase_2,AD,0.27016558971534800
"('INTERVENTION', 'NMvdaYNL49Mt')",id,phase_2,diversity,0.018181818181818200
"('INTERVENTION', 'NMvdaYNL49Mt')",id,phase_2,proportion,0.018181818181818200
"('INTERVENTION', 'NMvdaYNL49Mt')",last_name,phase_1,AD,0.37421877425400900
"('INTERVENTION', 'NMvdaYNL49Mt')",last_name,phase_1,diversity,0.018859649122807000
"('INTERVENTION', 'NMvdaYNL49Mt')",last_name,phase_1,proportion,0.018947983233697500
"('INTERVENTION', 'NMvdaYNL49Mt')",last_name,phase_2,AD,0.37421877425400900
"('INTERVENTION', 'NMvdaYNL49Mt')",last_name,phase_2,diversity,0.018859649122807000
"('INTERVENTION', 'NMvdaYNL49Mt')",last_name,phase_2,proportion,0.018947983233697500
"('INTERVENTION', 'NMvdaYNL49Mt')",occupation,phase_1,AD,0.42981286111232700
"('INTERVENTION', 'NMvdaYNL49Mt')",occupation,phase_1,diversity,0.06666666666666670
"('INTERVENTION', 'NMvdaYNL49Mt')",occupation,phase_1,proportion,0.07996252622492120
"('INTERVENTION', 'NMvdaYNL49Mt')",occupation,phase_2,AD,0.42981286111232700
"('INTERVENTION', 'NMvdaYNL49Mt')",occupation,phase_2,diversity,0.06666666666666670
"('INTERVENTION', 'NMvdaYNL49Mt')",occupation,phase_2,proportion,0.07996252622492120
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_1,AD,0.10073700406484600
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_1,diversity,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_1,proportion,0.03846153846153850
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_1,ratio,0.5
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_2,AD,0.10073700406484600
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_2,diversity,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_2,proportion,0.03846153846153850
"('INTERVENTION', 'NMvdaYNL49Mt')",party,phase_2,ratio,0.5
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_abortion_after_6_weeks,phase_1,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.09047619047619050
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.07316687382123110
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_abortion_after_6_weeks,phase_2,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.09047619047619050
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.07316687382123110
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.07619047619047620
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.03726622657859350
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.07619047619047620
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.03726622657859350
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_budget_for_free_school_lunch_program,phase_1,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.10476190476190500
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.11134248838388400
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_budget_for_free_school_lunch_program,phase_2,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.10476190476190500
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.11134248838388400
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_medicare_coverage,phase_1,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.07619047619047620
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.08068312239980910
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_medicare_coverage,phase_2,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_medicare_coverage,phase_2,diversity,0.07619047619047620
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_medicare_coverage,phase_2,proportion,0.08068312239980910
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_veterans_affairs,phase_1,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_veterans_affairs,phase_1,diversity,0.09047619047619050
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_veterans_affairs,phase_1,proportion,0.06190177739826270
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_veterans_affairs,phase_2,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_veterans_affairs,phase_2,diversity,0.09047619047619050
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_budget_for_veterans_affairs,phase_2,proportion,0.06190177739826270
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_gun_control_legislation,phase_1,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.12380952380952400
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.08879930551843600
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_gun_control_legislation,phase_2,AD,0.0
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.12380952380952400
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.08879930551843600
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_legalize_medical_marijuana,phase_1,AD,0.0020530918611415500
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.09047619047619050
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.05257474285526140
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_legalize_medical_marijuana,phase_2,AD,0.0020530918611415500
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.09047619047619050
"('INTERVENTION', 'NMvdaYNL49Mt')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.05257474285526140
"('INTERVENTION', 'NMvdaYNL49Mt')",political_experience,phase_1,AD,0.18414854500287300
"('INTERVENTION', 'NMvdaYNL49Mt')",political_experience,phase_1,diversity,0.5
"('INTERVENTION', 'NMvdaYNL49Mt')",political_experience,phase_1,proportion,0.1
"('INTERVENTION', 'NMvdaYNL49Mt')",political_experience,phase_2,AD,0.18414854500287300
"('INTERVENTION', 'NMvdaYNL49Mt')",political_experience,phase_2,diversity,0.5
"('INTERVENTION', 'NMvdaYNL49Mt')",political_experience,phase_2,proportion,0.1
"('INTERVENTION', 'NMvdaYNL49Mt')",religion,phase_1,AD,0.22794076689791900
"('INTERVENTION', 'NMvdaYNL49Mt')",religion,phase_1,diversity,0.2666666666666670
"('INTERVENTION', 'NMvdaYNL49Mt')",religion,phase_1,proportion,0.04353800149835960
"('INTERVENTION', 'NMvdaYNL49Mt')",religion,phase_2,AD,0.22794076689791900
"('INTERVENTION', 'NMvdaYNL49Mt')",religion,phase_2,diversity,0.2666666666666670
"('INTERVENTION', 'NMvdaYNL49Mt')",religion,phase_2,proportion,0.04353800149835960
"('INTERVENTION', 'nY9fN95eZQaX')",age,phase_1,AD,0.49533814314256000
"('INTERVENTION', 'nY9fN95eZQaX')",age,phase_1,diversity,0.5
"('INTERVENTION', 'nY9fN95eZQaX')",age,phase_1,proportion,0.3
"('INTERVENTION', 'nY9fN95eZQaX')",age,phase_2,AD,0.49533814314256000
"('INTERVENTION', 'nY9fN95eZQaX')",age,phase_2,diversity,0.5
"('INTERVENTION', 'nY9fN95eZQaX')",age,phase_2,proportion,0.3
"('INTERVENTION', 'nY9fN95eZQaX')",education,phase_1,AD,0.43899219251120800
"('INTERVENTION', 'nY9fN95eZQaX')",education,phase_1,diversity,0.12380952380952400
"('INTERVENTION', 'nY9fN95eZQaX')",education,phase_1,proportion,0.11034414320913800
"('INTERVENTION', 'nY9fN95eZQaX')",education,phase_2,AD,0.43899219251120800
"('INTERVENTION', 'nY9fN95eZQaX')",education,phase_2,diversity,0.12380952380952400
"('INTERVENTION', 'nY9fN95eZQaX')",education,phase_2,proportion,0.11034414320913800
"('INTERVENTION', 'nY9fN95eZQaX')",first_name,phase_1,AD,0.41513552904150000
"('INTERVENTION', 'nY9fN95eZQaX')",first_name,phase_1,diversity,0.021913580246913600
"('INTERVENTION', 'nY9fN95eZQaX')",first_name,phase_1,proportion,0.02154175989609360
"('INTERVENTION', 'nY9fN95eZQaX')",first_name,phase_2,AD,0.41513552904150000
"('INTERVENTION', 'nY9fN95eZQaX')",first_name,phase_2,diversity,0.021913580246913600
"('INTERVENTION', 'nY9fN95eZQaX')",first_name,phase_2,proportion,0.02154175989609360
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_1,AD,0.98887739909471600
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_1,diversity,0.2
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_1,proportion,0.3103448275862070
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_1,ratio,0.6
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_2,AD,0.98887739909471600
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_2,diversity,0.2
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_2,proportion,0.3103448275862070
"('INTERVENTION', 'nY9fN95eZQaX')",gender,phase_2,ratio,0.6
"('INTERVENTION', 'nY9fN95eZQaX')",id,phase_1,AD,0.27016558971534800
"('INTERVENTION', 'nY9fN95eZQaX')",id,phase_1,diversity,0.018181818181818200
"('INTERVENTION', 'nY9fN95eZQaX')",id,phase_1,proportion,0.018181818181818200
"('INTERVENTION', 'nY9fN95eZQaX')",id,phase_2,AD,0.27016558971534800
"('INTERVENTION', 'nY9fN95eZQaX')",id,phase_2,diversity,0.018181818181818200
"('INTERVENTION', 'nY9fN95eZQaX')",id,phase_2,proportion,0.018181818181818200
"('INTERVENTION', 'nY9fN95eZQaX')",last_name,phase_1,AD,0.24078119892491200
"('INTERVENTION', 'nY9fN95eZQaX')",last_name,phase_1,diversity,0.018859649122807000
"('INTERVENTION', 'nY9fN95eZQaX')",last_name,phase_1,proportion,0.018743987493987500
"('INTERVENTION', 'nY9fN95eZQaX')",last_name,phase_2,AD,0.24078119892491200
"('INTERVENTION', 'nY9fN95eZQaX')",last_name,phase_2,diversity,0.018859649122807000
"('INTERVENTION', 'nY9fN95eZQaX')",last_name,phase_2,proportion,0.018743987493987500
"('INTERVENTION', 'nY9fN95eZQaX')",occupation,phase_1,AD,0.86450923821312500
"('INTERVENTION', 'nY9fN95eZQaX')",occupation,phase_1,diversity,0.13333333333333300
"('INTERVENTION', 'nY9fN95eZQaX')",occupation,phase_1,proportion,0.12746344025934000
"('INTERVENTION', 'nY9fN95eZQaX')",occupation,phase_2,AD,0.86450923821312500
"('INTERVENTION', 'nY9fN95eZQaX')",occupation,phase_2,diversity,0.13333333333333300
"('INTERVENTION', 'nY9fN95eZQaX')",occupation,phase_2,proportion,0.12746344025934000
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_1,AD,0.55247908986953100
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_1,diversity,0.2
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_1,proportion,0.23076923076923100
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_1,ratio,0.4
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_2,AD,0.55247908986953100
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_2,diversity,0.2
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_2,proportion,0.23076923076923100
"('INTERVENTION', 'nY9fN95eZQaX')",party,phase_2,ratio,0.4
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_abortion_after_6_weeks,phase_1,AD,1.0
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.14285714285714300
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.10933316997858300
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_abortion_after_6_weeks,phase_2,AD,1.0
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.14285714285714300
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.10933316997858300
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,AD,0.0
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.07619047619047620
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.0529648137057521
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,AD,0.0
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.07619047619047620
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.0529648137057521
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_budget_for_free_school_lunch_program,phase_1,AD,0.0
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.09047619047619050
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.06304332223720780
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_budget_for_free_school_lunch_program,phase_2,AD,0.0
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.09047619047619050
"('INTERVENTION', 'nY9fN95eZQaX')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.06304332223720780
